9.9954,3.8629,8.4502,9.344
3.5906,2.2043,8.5331,8.7739
4.7307,7.0432,8.5001,2.5286
5.1836,6.1389,2.8334,2.6083
7.8756,2.5279,5.8998,3.1915
8.3638,2.3289,8.8745,7.766
1.902,5.2847,2.089,2.7922
2.6031,9.1729,8.7072,9.8465
4.2367,5.9696,9.098,7.3867
1.5103,1.2965,2.9608,2.5789
5.697,1.4848,1.6928,8.7247
4.0226,8.2456,5.2679,9.1847
2.581,5.0624,8.5152,9.655
2.8805,4.4438,5.2245,6.1354
9.1464,8.1068,4.7239,6.0659
7.0785,4.2786,5.5247,2.59
5.2162,5.7911,2.129,5.6231
9.2092,7.4049,2.1906,5.9362
1.9361,8.8433,8.8343,2.4875
7.7099,3.9582,6.4266,5.445
7.6264,6.8511,3.3877,5.8161
6.0568,9.7735,8.7832,2.7893
2.6577,1.6837,1.523,6.6085
6.3749,6.2832,5.1198,1.2368
3.6994,4.725,7.4999,3.8691
2.2071,3.7822,4.051,5.797
2.9134,3.3745,4.611,3.941
9.0545,7.8289,5.7428,6.4197
1.6431,9.9569,9.0481,4.2574
3.1824,2.6791,8.0052,2.2143
1.4838,8.0303,1.6243,9.2243
4.9755,2.7622,3.5091,6.765
1.1195,9.9312,4.4143,6.929
9.0747,8.2204,8.7821,7.078
2.7699,4.818,4.7796,7.701
1.8403,7.5598,3.1589,8.5796
3.7663,5.4852,6.3789,5.6499
5.1045,8.2809,5.3146,2.3668
1.915,4.2086,9.0869,4.426
9.9585,1.6592,9.4124,8.3892
3.9888,6.3189,8.361,2.5423
3.6761,9.1917,7.3802,3.9698
1.5584,2.7439,7.689,9.6982
3.6842,4.8913,9.0974,8.2566
1.4172,7.7424,1.5872,2.9997
5.5489,1.3527,4.0232,9.998
7.8528,9.5169,1.039,1.5736
6.6796,7.8731,8.4529,4.8293
1.809,6.0294,5.5669,4.639
1.7278,2.6546,4.2955,4.6026
7.9952,5.4815,3.0398,2.0073
9.1462,5.6606,5.8135,4.8188
5.8039,9.9482,3.6054,6.5219
1.9824,8.6937,1.6153,9.8926
8.4323,9.6616,1.7647,2.9791
4.0429,7.1105,1.6151,4.1867
3.6458,4.6315,4.6883,3.3962
7.7168,9.4148,2.1104,3.6235
1.093,5.3154,4.9871,2.6955
1.436,3.0861,9.0905,1.2057
7.0112,4.5666,4.1828,5.0446
6.4312,7.3457,2.0816,3.1928
5.7349,6.027,6.122,8.8185
7.5674,7.8097,8.8753,5.7575
7.3653,9.9593,4.1372,9.2272
8.0324,9.6619,1.3773,9.7654
3.5918,5.8156,2.2811,6.2688
7.2328,9.6748,1.6893,2.0708
6.01,2.0406,7.6647,9.3388
4.5687,1.463,5.1087,6.342
1.5543,3.7391,7.0142,8.9525
8.0216,6.2217,7.2932,4.8203
4.0383,5.7787,6.1422,6.4653
6.4708,9.1109,6.6582,1.6369
7.6713,5.865,8.8999,9.323
1.9433,4.8878,6.9612,6.7787
2.151,5.884,8.8787,1.9405
5.9459,7.4117,5.2077,7.302
5.3671,1.1501,2.272,4.5622
9.0143,8.2083,1.6132,1.7641
8.1906,2.2826,7.4282,2.9303
7.6091,5.3063,3.7719,3.2392
1.462,3.3115,7.0405,3.0399
1.656,4.3218,6.8718,7.327
1.7967,6.9559,5.7794,7.7874
8.1852,2.5265,7.436,5.9256
9.4871,3.5091,5.5433,5.9814
7.1534,2.784,5.392,6.6752
2.1887,2.7556,5.4805,9.8691
7.5045,3.9416,9.4238,6.7085
1.9932,8.923,4.5035,6.4041
2.0574,5.2399,2.0543,9.1827
6.7665,4.6357,3.1638,6.1375
3.9593,2.6131,7.1642,4.0188
6.8843,9.7203,8.5533,9.6143
7.7422,4.6671,9.7313,4.9593
6.2487,8.6004,2.9365,6.4139
7.6603,6.5379,7.8431,7.4824
3.1134,4.3895,6.2569,7.109
7.6146,8.8946,4.6266,2.9148
9.7354,8.0637,5.5904,1.7346
8.8024,5.1846,5.4608,3.4703
1.7761,8.3258,6.8623,8.8077
4.2979,9.086,7.6934,6.0342
4.3228,4.8631,3.7176,5.1816
7.1653,4.009,1.8065,4.8727
6.3815,6.3698,8.4337,7.9659
8.1043,9.1179,4.5063,6.8853
4.3089,7.3186,7.9777,6.9196
2.8543,4.3971,2.6143,2.4492
1.78,7.6146,1.9843,4.8914
7.9474,9.5869,9.1464,5.5458
2.8511,5.8853,8.8872,4.378
4.4944,5.861,9.9981,5.3234
5.966,3.8,8.7783,4.0818
3.0606,1.6411,1.3319,7.9943
6.7775,2.6378,5.9021,4.4555
5.3603,1.8369,9.9785,7.404
2.3666,5.1714,5.5991,5.3284
8.0374,1.084,8.8616,7.5626
1.9055,9.2352,1.632,9.438
3.6466,6.7847,9.8878,5.6553
3.1364,1.0128,9.3044,9.1276
5.7779,1.2735,6.0783,2.9637
1.8235,2.8762,4.8832,8.859
4.6478,5.0947,4.0406,1.7442
1.9436,2.1454,7.4865,5.1886
2.0106,1.0778,1.1229,1.1974
8.0599,7.5437,4.3665,8.2745
3.6241,4.187,9.3042,2.6129
6.4318,8.024,5.9183,2.4885
9.6798,4.9299,5.265,2.6344
4.8924,4.929,5.4688,7.2229
7.2528,1.4429,3.7807,2.9239
7.8229,1.4467,9.5575,3.6829
4.8938,1.8199,9.8379,7.915
6.8995,6.3463,5.6221,5.5104
1.9878,3.1698,9.9333,9.1852
9.4038,8.5723,5.1026,1.5207
2.6871,8.7149,4.8344,4.9308
3.3956,9.6725,2.9189,6.1503
8.1805,5.4001,2.7392,6.0856
5.3884,2.9828,8.4948,8.4143
7.9206,3.0359,7.5397,2.1349
4.5641,5.8311,5.7677,3.7011
3.4564,7.859,8.4617,1.0191
1.3351,4.1281,5.6069,9.56
7.0597,5.1511,5.9677,7.8967
4.8661,6.7539,2.9196,7.7617
5.0657,9.256,6.2904,2.2498
6.4887,2.4542,2.2849,4.1439
1.5346,7.4407,1.47,2.3621
3.8423,6.1996,7.1498,5.4705
7.9545,4.8997,6.477,8.2779
7.2679,8.9582,2.9769,6.6958
2.128,4.5375,4.6565,7.1956
2.1714,2.6108,6.6692,6.7561
1.8312,6.7,5.9978,7.5639
1.0704,6.616,2.1482,8.7386
4.808,3.9515,2.5228,6.6426
6.9002,8.2267,1.009,2.6253
7.5063,9.9953,4.7635,6.1598
5.7809,9.8288,5.3964,2.4721
1.9794,2.1433,2.4388,9.1545
6.6859,3.0902,7.0015,1.6961
2.1385,1.2127,1.1613,4.0468
2.2087,6.4669,2.0771,6.2256
1.8873,1.9973,9.5691,5.2771
2.2782,4.6671,9.7827,8.2479
2.5143,8.9567,1.2782,5.777
2.7662,5.9332,5.4449,3.0458
3.8573,4.321,8.7645,7.3854
3.8479,2.8751,3.1859,2.3377
2.9581,4.9685,8.5084,6.923
3.2594,9.6058,8.3223,6.7058
9.0363,2.1162,6.6608,3.0638
7.329,5.2369,1.0201,2.6401
6.0016,8.7121,4.4175,2.4972
2.6599,1.3905,9.1397,2.3465
2.9083,7.2246,7.1232,2.8247
1.6961,9.8109,4.4094,9.5946
9.2242,3.5494,6.6876,1.1432
7.3604,2.204,3.1894,9.6176
6.0201,7.1675,6.1427,1.2312
3.8209,9.1851,9.8356,9.74
2.4958,6.4978,8.6471,3.6784
6.6025,9.0998,3.551,5.7257
9.8914,2.7409,7.1421,8.7611
2.5339,7.7898,4.2231,9.0676
3.3201,4.1163,9.8823,2.7011
4.5712,4.7676,1.7559,6.9465
1.666,2.4015,3.2528,9.4711
7.1569,8.371,8.3021,9.7814
4.6215,6.6243,1.7598,1.9714
9.8455,7.647,5.7813,2.6101
4.6197,8.246,8.2056,7.719
6.586,1.605,7.6494,1.4452
2.3893,9.5571,2.275,1.6416
4.4321,5.4782,4.941,5.4021
2.4502,7.7963,4.1534,8.649
7.823,7.6816,5.3065,9.9734
8.84,8.4802,6.2866,1.0395
4.157,2.4085,2.3123,5.8835
7.1698,5.1158,9.148,8.7521
3.6473,6.5629,6.7617,9.1823
5.7757,9.3897,2.4665,8.6082
8.4918,8.5158,6.0932,8.9099
6.3774,9.0588,9.3845,7.7156
4.0178,6.2427,8.0479,2.0574
3.693,6.2447,7.1712,5.5812
5.0733,8.6943,5.196,2.5195
4.8038,1.3138,3.3429,8.48
4.2365,8.9688,6.1234,9.3521
6.0249,4.6696,3.2389,2.5254
7.6829,1.3274,3.8737,8.9536
4.819,7.7153,9.1972,4.4908
4.8642,2.3935,8.967,4.4431
2.1239,2.2952,8.1513,3.4431
1.2199,6.4536,9.3323,8.8109
3.6117,3.2903,2.6096,7.6735
3.8577,3.9174,5.6579,5.0309
6.8832,4.6161,6.643,7.3867
9.6124,4.6574,9.2186,9.499
9.4216,4.4757,6.9757,2.5671
5.121,6.4882,4.5027,3.2014
3.1643,2.502,7.6601,6.7684
7.8751,2.6928,8.3587,8.2775
7.8339,1.8517,6.4031,8.6803
7.6658,3.9087,1.765,4.5831
7.6932,7.9264,9.3012,2.0394
1.9533,3.1071,1.4824,1.7225
7.134,7.6633,5.7432,4.2442
5.1693,7.2354,2.0697,8.4601
2.9095,8.4167,4.4213,2.9315
1.8867,8.4518,8.3155,8.1194
8.4122,3.6403,3.1969,6.8922
2.5751,3.7843,8.9598,1.2353
2.4721,5.7073,7.4138,8.072
6.9939,3.9277,4.4033,9.3031
9.0495,8.4866,3.2403,5.4308
5.649,8.2927,3.2757,8.5061
7.3243,6.013,7.9052,2.1822
2.3823,3.3667,1.4488,7.8381
9.5811,7.1251,7.1676,9.3316
5.868,3.1029,6.5825,8.4944
7.1176,5.1078,7.7202,3.3346
1.3291,4.4611,9.7953,2.9172
8.2828,5.8474,4.4552,5.7008
7.7376,9.9253,3.3419,4.5762
2.0817,7.797,8.8972,5.312
5.7254,9.8241,8.2549,9.9451
3.9325,3.113,5.1501,6.4403
5.918,5.757,1.8187,9.5042
4.5899,1.4629,6.0784,5.414
4.7358,7.8119,2.6864,4.9415
2.6266,6.4178,5.7852,7.9539
3.2985,8.7145,4.1953,7.6966
1.1848,9.8945,3.8331,4.9861
9.3131,9.3654,7.5407,1.477
6.8833,4.6856,5.642,1.7904
9.3935,1.0031,8.1158,8.1819
2.4716,5.8679,2.8404,6.9002
9.2899,2.8696,7.103,1.291
8.1519,2.9736,1.4724,6.0136
6.1965,3.9323,8.2106,7.4782
4.9603,1.8635,7.1071,1.9937
3.3185,7.7278,9.5141,2.9498
7.7675,7.7366,1.824,8.2992
3.058,5.8897,9.1759,2.248
1.5777,4.0432,5.5896,8.9371
7.906,8.491,6.5341,9.312
7.0408,5.9731,3.8446,1.1148
7.4369,9.6179,1.6974,4.3944
6.7785,9.0355,8.6555,2.5103
4.7714,4.2085,2.3007,5.862
4.5169,5.9176,4.3344,1.915
8.3453,4.1201,6.6015,1.3534
3.8569,6.6052,9.978,9.3991
8.3309,8.1696,5.6561,9.7443
8.1017,7.7129,9.9146,4.2484
8.6704,2.1298,3.0388,6.7978
5.5507,8.4015,4.582,1.6115
6.721,1.2264,7.2691,2.8712
9.558,4.7299,1.5818,1.3564
4.9957,7.5827,7.729,5.2242
1.5402,8.0324,4.7836,2.3509
8.8007,4.3056,8.3019,9.9218
